HashFunction,HashOwner,HashApp,SampleCount,AverageAllocatedMb,AverageAllocatedMb_pct1,AverageAllocatedMb_pct5,AverageAllocatedMb_pct25,AverageAllocatedMb_pct50,AverageAllocatedMb_pct75,AverageAllocatedMb_pct95,AverageAllocatedMb_pct99,AverageAllocatedMb_pct100
9e3016e5f20ebcd038615e1f4a9c3ce93357108470857c972d3a69875b419bdc,2b0e28872fda704d8b39566429ae8336cf2e1a56dd9589b0a1eb3f5089a6aa78,a812829185d03871c83794d2cba4a19414e70bc739e99a7cccf8e92b691ee061,17246,140.0,133.0,134.0,139.0,141.0,143.0,147.0,152.0,152.0
7ea6943a3283f724c12c50663db0f70b1f95d21e3966c2b10f1256c53053852a,30a876e80855f9f46187a876eb5d2d39a93fb3d1b9f31eb7d3b2859ee5a90ab1,8f044447f82ae4606a5762193ff61b14dbf25e24a816197e01a73fd8eba1a93e,43075,15.307692307692308,8.461538461538462,13.76923076923077,14.923076923076923,15.538461538461538,16.23076923076923,16.923076923076923,17.846153846153847,22.846153846153847
e4c9b86e49fc4881785f57664c7080bfe0cbf49fb876216af1214f227685cb15,6c3d59649e35dbb123096085713161551af4fd6da6396ae73e9fb5da0c7d68db,215f4b669020102ca54d8a5d7f6bf45fd25bb2a90ce9dc6f37784518c5936e72,17250,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0
6641a525ff49a5a47695d10f2347760569aac6a94b442ecd0b9527f9367d67b5,b602a90cb8ff998be304c3b3c0d755ae638062ca83dc4fe237cda67a2a1899f0,3d7322c54ad4c156f573c247ae7addef21e87b588712204d439465358c03d3bf,17303,198.0,189.0,190.0,192.0,201.0,204.0,206.0,206.0,231.0
a3ee4e88ca305e60a425301e6a444f601c21ebfea8d5477bc5bc79df996d24a5,37e8f943e6c21ea3b87ae09535e16cb76f7638f2ff23c6982d66980ff92d5312,db0952152b0b09d4707e8d2a0870b2a02b7ea6e5a35d1c8f167df5b7c075f6a4,17254,47.333333333333336,47.333333333333336,47.333333333333336,47.333333333333336,47.66666666666666,47.66666666666666,47.66666666666666,47.66666666666666,47.66666666666666
07f58313aa95ffc4d64c9a6a8967a8a6adb416d6b2caf430c21b22378af1e525,f96e634eb2b18b9b608122195770dcfe4cbc000ee90e5c967940cb71cec002a5,731cb2669db506b18bfca33c1fe8f63a1bf8ed671bbeda51cd18ad783d2853eb,17237,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.375
99688b525d1b44ae3d3e13151d1ddabcc7b6c44d20e5180d9d86a9000bbd74c1,f96e634eb2b18b9b608122195770dcfe4cbc000ee90e5c967940cb71cec002a5,731cb2669db506b18bfca33c1fe8f63a1bf8ed671bbeda51cd18ad783d2853eb,17237,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.375
e975d822ac93a2cdeead8eec4978520cdaaaec6a85612f839fdc854ce6475b38,cfba776c81103080119c74c578b5607a59416bc3363f52627f85aae80546077e,9419f11c20c6043c1591ecce56e8cea6301e1c0a582b22066526c09213e91964,17239,181.0,181.0,181.0,181.0,181.0,181.0,181.0,182.0,185.0
40b1d1951d7ae07485bb2da35da33de7ebd449ea103d99312d4f2656af3a828f,d041717599862ce91a130143645624f538885be9aaf91dfaa058561ee47cabb4,f12187927c6c6c3aafa5f40439b207d48f5f70bc298d6f7978faae28c1bb4679,26582,35.6,14.4,17.2,36.4,38.0,39.4,42.0,44.0,58.8
a0eaa0753856fb37e2babe5f91a30a929e75f874a4c8502bece7b86a9357f0ea,783f7b9350ad2e6179415af42c0900162dff0480f2c2de9e6b272cd42dd3dba9,811724ff2d2182eae1ff2531056774d9e7074c90acd846c634827bf8e1760623,21281,97.5,84.0,87.5,96.0,99.0,101.0,104.5,108.0,142.0
fcb999e4b9d8f5487e87f9642cab2bc35adbb0337a949e04ad4e5fd04990c836,6857b3653e75a92d29ceea0bd26abb377c952a363020db543c55e3f6918bc642,6df4bbbf38a053100674eb808a664849de801de09e2bdecef9e84c290a45f56d,17254,109.0,106.0,106.0,106.0,106.0,107.0,122.0,122.0,122.0
b75c972568fe95fea28e694868d4aa29f82b46735a38b9bf60cd15d990b7880b,570869a32028061c55fda9a60ca6bd9d47c051fdcd0e45fb3466aa3be91736f6,ec25ba31b7f6f030f3adddeaa52f8b71f5b8150676bb2de8f40c8e17c8a8fc99,3182,187.0,155.0,167.0,174.0,175.0,203.0,213.0,226.0,232.0
35196c9a3cee4e22d988206fbd9c69327d752d7e77c145cea2a4c5babd743855,c21e5054a535517fafc56f185449e08d332c2e9287d6f33cfce5d72b42033c3e,e9074dab7d9e7ecc1cbd0245012f7a80a905d72f6e24d09b3b3d0c1d8137b3cb,208653,27.5,12.666666666666666,14.333333333333334,28.166666666666668,30.83333333333333,31.666666666666668,33.833333333333336,35.833333333333336,54.5
5c598d0743ce77f43d6924465a037e230c59102c6e3764bc08b928fec26d4bcb,4a8c839c302c9e4c597dfa52c8ef8db10d082dda343c7792e9b24b3649c029bd,f0e069c2ee97e2e26804686df4dae2e58ffaf5050ca4c84cd55fadeae95429d5,17253,159.0,139.0,144.0,151.0,158.0,167.0,181.0,195.0,218.0
76b883fbce5dc1b8c3079f9b457b35bb3eb9418e4fa393fac9d11189971f643b,8509ee974d1c344a8e7874505e069136c560b2e2b0ebb944af39461bb952a8db,7dfc273a0020316d504c94d1b4e8b4a132f123aa359211538d4ee583db64e11e,137144,9.91304347826087,4.782608695652174,5.391304347826087,8.565217391304348,9.08695652173913,11.695652173913045,14.478260869565217,15.869565217391305,19.217391304347824
febcf7be5d3d06692390260df067d415cfe6ee3ff282578f2a94766d826a3700,8509ee974d1c344a8e7874505e069136c560b2e2b0ebb944af39461bb952a8db,c2b892e74375ac6636c7361208ae033248e6f3043fa00d6666c01349fd884d7f,14727,11.38888888888889,6.0,6.055555555555555,10.22222222222222,10.72222222222222,12.666666666666666,16.5,20.22222222222222,21.33333333333333
e35629fabae6d891a7f1a786d57d22c1ff0600937fc97e3af925534111442682,ae7415608b4e2d6b812ea42fcd2ec6c0b5893eaa591dee7bd3de82951c134fc7,30790f1060fa3c6f174954d88639eff038a34ea3fd9dbe7cbcc60d13e3959b9b,21073,71.0,60.5,63.0,69.0,71.5,73.5,81.5,84.0,89.5
64ffa759cc1fbcbd935b96d1f6b182ebd12f648a6a9783eb7a676f18ca86b98b,06251669ac5f2e14073bdc770578f97085cb4a623838a7a530b91351170d02a0,c0dbf8fb69a23368affc2747834d6dfab9cdaaa7e1dc3a28d0c9888c12b89b81,11868,35.5,20.166666666666668,20.83333333333333,30.33333333333333,36.833333333333336,41.833333333333336,44.66666666666666,46.0,46.5
0f6ad4a21372a0c1c319392c078c4eb047f709fb795876869258aa3474b6e191,a13876e7f5f1150478cae3c59d1924a385e62076dcc68970cb55df18ab72c969,0d5134c5b914e413573a538688676d188b6acf2b2d090253757029a816f87cfc,17254,12.307692307692308,10.461538461538462,10.538461538461538,10.923076923076923,11.23076923076923,14.153846153846152,14.692307692307692,15.615384615384617,25.53846153846154
d2feb9b9d434e30df24e30888d819b1913a2871bfb28c9f9aedf7f142f336350,14a9dcab295ce83ab3ef0bc73cf1e6d3c1241007067bda7bafe64c3f6877baaa,36119464191480d8182c3431ca6d11688d6d72b50b6f72ec81d8f2ed9cdeb7c2,245,113.0,97.0,114.0,114.0,114.0,115.0,115.0,115.0,115.0
f59c19f3f56817640a15c64892eb3f6a3107f16ceb3995b0b328ab24d29645e8,f4d40f8b2840cab29e37e27533832a01698ca3002f23263522327a811a146787,f752aab398bdab27511f9015253cd4302b0d79c3ede2d27ebd0f88af00ab59f2,19916,59.66666666666666,32.0,55.66666666666666,59.66666666666666,60.66666666666666,62.0,62.66666666666666,63.0,127.66666666666669
3b8f714aae9291461911c14407cfb34d72d3a1e76e7915e43f3e1a9a10bb5802,23585e5c9ad9d7de0016aee0cae0ef9339aa943e635a0d61af082dbfe4688c40,467ad64fd56f2c60960452f5dac6eb724ff239e34acfc0093754717eb568d014,22505,34.0,29.0,30.0,30.33333333333333,35.666666666666664,36.66666666666666,37.0,37.333333333333336,37.333333333333336
d49845a95d0bdb714b87dba0a7e4fd9fa7c5e9fa0e7c45d2ceb5d22e2d9753ee,f4d40f8b2840cab29e37e27533832a01698ca3002f23263522327a811a146787,e540544702ab59593ee14045c9e194bd3c01cb6cd2e9ec67a6780cdc43e0d9b3,41723,2.671052631578948,2.3026315789473686,2.421052631578948,2.5526315789473686,2.631578947368421,2.763157894736842,2.986842105263158,3.657894736842105,5.184210526315789
b73cfdb364647c0bdaf6ac005659c2c1c4c4c3b7892304b32aa11305ba0eb3d7,f4d40f8b2840cab29e37e27533832a01698ca3002f23263522327a811a146787,e540544702ab59593ee14045c9e194bd3c01cb6cd2e9ec67a6780cdc43e0d9b3,41723,2.671052631578948,2.3026315789473686,2.421052631578948,2.5526315789473686,2.631578947368421,2.763157894736842,2.986842105263158,3.657894736842105,5.184210526315789
fa021bdf18ab1e12c682f613f8c1900a357a4a7dbc203905b1410c175cbbc125,46970ac1c7c4ac0a81aeb0af235891b84425400cb1020a8dc88c9c718a964cab,b41a70f761ca61bb5c333739e295838de430c26869d5398ea7f169ab7395eb71,21513,186.0,167.0,172.0,181.0,186.0,191.0,207.0,212.0,243.0
d8c07076ffc1708997b73e1cbeac728d8964711894aef552e19f83c80c369897,056f60e8fd0917ea41f5704cb0aef82af35beae460995b7eadbcddd4adbe1197,2ebaea23f1dc56c4a165786b3a99283125a9b2e12ba23726e988dc7b9502f792,32720,45.333333333333336,34.666666666666664,37.333333333333336,42.333333333333336,46.333333333333336,47.66666666666666,55.0,61.66666666666666,62.0
2a2de38db4cc19a5fce3ea9ce392ba985fd9dce865a7d439c7bfa503f9b9bb90,1e5f2b93256d76bafd67be173abf7aad87a405927a7bdfedd05c17b95e3375a8,835a41a01d9790393487097b456e1efc14f1af9f0dc51272728beaab4503a07e,17234,110.0,110.0,110.0,110.0,111.0,111.0,111.0,111.0,111.0
3087576c57aaf083cab78f15461f8efce6607c2facd3e54f425072a3b2506708,e333879ea4145125a9e4fd3e202af49410d8fe81983d637eefbc8d0b8d722171,858120e91da58c267679183c8c2b0b65b54839a36318304f594109485da05d73,17250,199.0,199.0,199.0,199.0,199.0,200.0,200.0,200.0,200.0
6d433637d1e5ecf2f34a2de840f21d717b95977a3f8f729870963c4c55586875,240e2630b11a2a92f624ad8976bc3b8a151a735f62c25df0e9ef6db26ac614aa,4df5177115942bdb51acdc5a5c13067d597f05c2cb170ec49753782c8480c3ad,17254,204.0,204.0,204.0,204.0,205.0,205.0,205.0,205.0,205.0
2db2c2e0bdd12a51938841860683879f10fee466a186a4c2af249906bc66f9d7,6b0e8f7e365dbf31fd3876c4a6af805a299c4a391d49b3937314453d4fd10874,896e4afbea0a739c64ff343850e76ebde14bb693cb847992ce40bba868c2c145,18850,167.0,136.0,149.0,154.0,162.0,175.0,205.0,247.0,250.0
c1343fb5b3b7294034c8170c1717f0c22c6e6f858d00055db8f15ade216ddcab,30422a46bef1badfbf433ec88f7b93b6c0b4468ed03a646c342bcaed867d6034,bdf65506ab689c4d81ff909c6a021d77163b0e616fa4cefc8b61443827dfb443,267,115.0,104.0,112.0,116.0,116.0,116.0,123.0,125.0,125.0
d7a58e235b0a96b212a91575aee078f5c235a8598c6510710b7a7018904077b9,0ea8be71eb59c76830101f59f49cb887fde3c77df381cc854e935f29941ea160,90c86e428ac1bf2dfc3417cb9b6be7fbdcf793f2d2abef984fcb107b3379d923,19433,65.0,53.5,54.0,63.0,64.5,69.5,73.5,74.0,76.0
ad94fccfb7231a5315979f53d958b3303e736be335925c12bb241bf2c7f07738,f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,6ed1fe596cc506bf49e93917753dc4e6678eac18f3cdd24fa3d102dbb6636d5e,22709,3.657894736842105,2.5526315789473686,3.289473684210526,3.5789473684210527,3.736842105263158,3.8157894736842106,4.026315789473684,4.2368421052631575,4.394736842105263
103fd4cb9d0a2ce750354994b7a79462768db1a60cc340c882370a7604487fb5,f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,6ed1fe596cc506bf49e93917753dc4e6678eac18f3cdd24fa3d102dbb6636d5e,22709,3.657894736842105,2.5526315789473686,3.289473684210526,3.5789473684210527,3.736842105263158,3.8157894736842106,4.026315789473684,4.2368421052631575,4.394736842105263
5ba397482149f693b09046e1a73d6676a0d5e04834f5c6e23f23dec683313d8e,f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,6ed1fe596cc506bf49e93917753dc4e6678eac18f3cdd24fa3d102dbb6636d5e,22709,3.657894736842105,2.5526315789473686,3.289473684210526,3.5789473684210527,3.736842105263158,3.8157894736842106,4.026315789473684,4.2368421052631575,4.394736842105263
7472df890869186c3a8d1359f2645c8a7567db39a68bc6094bf40e7384207e3f,02efd0a1e4add95efc825c128f60380d488aebaa5655ee2ff5ca81dfbc5f4362,a9ac29f04a93596106f581a6c6eaeedc2e0dc8514c10c7a94085db9e63a8eb98,15780,209.0,169.0,178.0,203.0,213.0,214.0,279.0,282.0,295.0
f5664fb8236352b014ebf991fd8232d48defd657b25d702f7e2a70f56a859644,51c559a87a6f497a7c0b39cbbf49e7e05358111f215c35130e024a7d5d8ece64,75979e8d485322865d84650ff277d21717a9d6a1842b1fabbedefb70fc715279,1242,201.0,173.0,197.0,198.0,202.0,205.0,210.0,228.0,262.0
d510ee451b72401d226dd6c823be29eb106d9b52a989301c08ada5b3ad5413d8,a503a70be4b0a3c60eefb64e763be527e5bc812db830b1c165aa73fb29be551e,064a08f4586a62b539042e08348c6ab5d316b51fa5cdc63710490b1e3772c99a,1189352,24.857142857142858,14.142857142857142,14.428571428571429,21.714285714285715,24.857142857142858,28.142857142857142,34.714285714285715,39.0,77.85714285714286
c01ab87f4b679c009a32865a330d9292550ac0f633e5eeb9c62843b52472ef72,2df3fa8d00c8887584b210d364175fb6bbf72b4aaf048b8e460be7474735b800,c34dd4499a22a2bb40b64b75d4ad4ecac95dd7e39f76801c6d1686468c4b6c41,22565,43.833333333333336,23.33333333333333,23.5,28.666666666666668,46.16666666666666,53.66666666666666,62.66666666666666,73.16666666666667,81.66666666666667
bd14252126c03fd237d92652b2bfd7a8eb82914a23162da6143c6da5c5e3ac64,b07cea3e28615420c1d03417ef9e4012548d3300d89c6ea823cd7ce73f3b93b3,08ff580931118eafdf5a32a9ca87d99f62bdd0a1f7c17f324727c5d7631d759b,22473,30.166666666666668,27.666666666666668,28.666666666666668,29.5,30.166666666666668,30.83333333333333,32.833333333333336,35.0,52.66666666666666
f5b31925b5656ddcf82d8b7251601d0533d6d9c4bf0154a9d96f22deae52dd80,87b3387769103e27e35a340be403b699f5c966ce1d3559e456950cf6c02686b4,7d8959f115f56de92ef7a230b11d031989d07ca64ee1246c02e32440a82a62f0,1094,106.0,65.0,87.0,103.0,105.0,114.0,132.0,133.0,133.0
2b0f3c7ea2ca17e60de41396f47438d2bc5a6ae2dfce23e0e6b30a9a31e436af,7f9e30021d3fb18eb218f3afd2b4de589fc7a37499b45214dcaefc47a359db82,f044b45c56a0e83d1ffe6b3ac3e572e624efc29cb8e9182e9737392576739e7f,11554,177.0,80.0,153.0,173.0,177.0,191.0,209.0,216.0,286.0
3bce912b4f5979abe966a99daca191d3ca5718da7d19abec72de557768eb10ac,5757ba549b0eadcf6dc05c425c2d36c77a949fa4ac60da932247a33faff82939,f9fa0095f2d705174761ff5a4f7a817319505bd844e33dc661a25ad87a257fa1,17822,31.5,26.0,29.25,30.0,30.5,33.75,36.25,36.25,36.25
46282419a9fe625d1dfbc4a86465ecdf89742964a116978cb459bb0c6e82793b,d61f941f624ea4a33f5f76f2b0ed748d382b56e518ed2e900c6fd63905d92b7a,ba35a84448835efcc4539208989259c90935737e010d3d8e2293f97c4ab8ba72,17231,9.5,9.083333333333334,9.166666666666666,9.416666666666666,9.5,9.666666666666666,9.916666666666666,10.166666666666666,10.583333333333334
d666f873289af339842ec02fc2c984077f78dea7c7c23aac034b4c33492c8557,d61f941f624ea4a33f5f76f2b0ed748d382b56e518ed2e900c6fd63905d92b7a,ba35a84448835efcc4539208989259c90935737e010d3d8e2293f97c4ab8ba72,17231,9.5,9.083333333333334,9.166666666666666,9.416666666666666,9.5,9.666666666666666,9.916666666666666,10.166666666666666,10.583333333333334
a0684ac2e6cefacc2eab4cb4e0a87e31e3df53fdb41f655a1480927410757e22,30274cf7de65d08efb52ec7eb21b61bd80b5196a3f213cb94bb5e4f27182283a,2525fe8e054b93247290e09b64f7a6f7da27ef2b7be555b59e6a1beab53314fe,262,175.0,139.0,174.0,174.0,174.0,174.0,196.0,207.0,207.0
3d475afc74b1dc4a4e222d7dede4ad9ef88dc1b18f1fec5ea95957033090e93b,5118c8d5899b8d93ff8a913e0060bae7ed2862bdfc62db6992dca15bb36be4d0,292f85dfb2bc41fdbb0740db045665a104396a483cf8af652b4b497c208d5397,68974,16.90909090909091,16.0,16.181818181818183,16.363636363636363,16.636363636363637,17.727272727272727,18.181818181818183,18.27272727272728,20.454545454545453
8479e317326f95c56ce76a14b09a73dd121768dd6df64b914f082fa634346c88,1f148f1799735af132b32d4cb836965fd8bc1ccd31f858d02dbf79b43701590b,a68dd9cab828b9e47c26ac7bb2cda31ee3032d98ffd7b80481b2babb0c28a1a6,22718,47.25,24.75,45.0,46.75,47.25,48.75,50.75,54.25,98.0
515a2ec1b2faffae27ffa9da7738b397d967b73f6c86a25785843202e731f157,29d105953a177361f1fc85bf0a9f70e8ca15ffdba87b8128855f7a6bd03bcc87,75df3c59417417671ac3cda1cf16a4e5088c27ca1cd35311a1382760ad405b8d,17254,105.0,101.5,102.0,103.5,105.0,107.5,109.0,109.5,109.5
e85a8260e660d9b5c19360f58d9c6fa99f95d13f9ea82e43ef1017b20fae1699,c91e30a843dfce0beadf2b658d0dee6f346b8c7d97eeb01b15a710e16dca41d9,07457ad647bcb99507cd7e558946aaba4579a8054421e0623f6872a9e32182e5,21130,206.0,188.0,193.0,203.0,206.0,212.0,218.0,231.0,250.0
c2447f7acf1388d9783a01d00d283ae2bf6c3c19d05167ed201c3f1bf5bb1fab,0b1738f4567de903277b3d4b03ce1648d293c5e0c66bf78cdc3dd4387b5c22c7,af9ad80e4fed21b7df5d72fe7280dcae3b29d82148c43193c072af80e856511d,18785,122.0,110.0,112.0,113.0,118.0,128.0,176.0,177.0,181.0
aa6e56d1df7837ca473c1b38fbf14b229ec8877f06b5a5fb0145b0c8e9cda5d3,49c7b57e5e007095e352369700be9b043c7c40c0738d1a6e11845f449f687801,62eb423989564fc56bba6e85bba3e29ceb3e594ba97c12fef3f2f127f9875da5,4438,59.5,51.5,57.0,57.5,58.0,59.5,67.0,68.5,69.0
4b47dbc47e9b424def502945d932a760c4f142c2d0a30e851c429174d6bce88e,78c343d753f256685bb340a88fd8f9b3573dff1de641a0dcd6daad0992cd8f99,5ac703b73c911d468cb643b8ac045cb1b744e6010e8e855929d2070a3ed69ea0,980,131.0,114.0,114.0,117.0,124.0,148.0,153.0,153.0,153.0
37924b44fb3bf9cf2f4f94e424a7e63623a4f542ff16e577f67e718d9a2d50c0,2e6a8e2e5e55491f638297382a81bd5f00bbd2b072bdf238f70c870f910973d9,2a6b2272d540b5a6d065a3222e66a9a6420e518c728cb39088a2afb8d32e3066,638,172.0,62.0,88.0,174.0,183.0,204.0,210.0,246.0,285.0
2d0bd2e35e3b9702637525a70e53b858f879b4fb5df51c493b47391093d6d7b0,48e47e0fc6cae3ed58c128d24a5330aad73bcdee6e3f27f421f21936b9991c41,8eae66b1bf36165e3833bb152ce53e4655858f8232020f909d876f6a63109a98,32315,20.142857142857142,16.714285714285715,17.285714285714285,18.428571428571427,19.142857142857142,20.428571428571427,25.285714285714285,41.142857142857146,42.71428571428572
37b5b44a20f118f26bafcfe8905236218dbb23c4c0dea3988b0122966dcdc2ef,9600d8ea0d18856a6f1fa5672306ef55afac8b5e32e956579ab0f1a8c347bf4b,b58fc0a0f39c45c5f49fbb0239646598f5ebf2514eb4adc08c2ae02d362c22bf,17702,31.5,18.5,20.83333333333333,29.666666666666668,31.83333333333333,34.166666666666664,41.0,46.0,50.833333333333336
650228ad037858783f13dab24c1b47b8806181fd48991a25480bae618b12f391,9600d8ea0d18856a6f1fa5672306ef55afac8b5e32e956579ab0f1a8c347bf4b,2beb6577637e789e406bed0a58368432fcded49acbfa9e756f1ca13915d14729,17247,18.5,18.1,18.1,18.1,18.5,18.8,19.4,19.7,20.4
cb24aefcc2462fb5ca8e1fa671c5a5da057264b6c66181da242a3b6823336ed3,9600d8ea0d18856a6f1fa5672306ef55afac8b5e32e956579ab0f1a8c347bf4b,2beb6577637e789e406bed0a58368432fcded49acbfa9e756f1ca13915d14729,17247,18.5,18.1,18.1,18.1,18.5,18.8,19.4,19.7,20.4
a97032a9d4d53e748c1e8f71fb47e9e20d157a8d5963443581c3864a7c606706,0ed4559c4bed067d55dcf388c8ab91a88df024243ccc0a8808a963ed0ba319ba,6882a944b71b07748a68a775d9b05fb9131aced61d8127eb0746238e50d685fa,24251,11.529411764705882,10.176470588235292,10.647058823529411,11.0,11.352941176470589,11.941176470588236,13.058823529411764,14.529411764705882,16.941176470588236
553c53093178741b466627604ba8af5018e283d74e27a93007968b7985b64f57,0ed4559c4bed067d55dcf388c8ab91a88df024243ccc0a8808a963ed0ba319ba,6882a944b71b07748a68a775d9b05fb9131aced61d8127eb0746238e50d685fa,24251,11.529411764705882,10.176470588235292,10.647058823529411,11.0,11.352941176470589,11.941176470588236,13.058823529411764,14.529411764705882,16.941176470588236
184f9479f4b3cd786d378028b8cf56f1e48b8f198362664341c9261c3398f2eb,2be24792383b0417d3b3b7d9279141cd6b6fd37186c027e49086963cd9755a62,a91e06a7c9dab51bb3490dd164097121b8214ceee7ada58fdc81882bd03c7a79,6928,75.0,58.0,64.5,72.0,77.5,78.0,78.5,78.5,78.5
58a1dfab98a678d46760208cda5c6417ef8d5edd7b2d0be4db2bc4a19e60cfdc,e222ea5d40e7765602ba3597bce64f4ca88e7c03ec426542e9e483d4ca5f961f,46715e33862636b53876c8c8c5d49d848c594e85bf2993ae676c3b240939bcc1,19547,77.5,66.0,70.0,71.5,74.0,87.0,87.5,87.5,91.5
b43822cde720527d4835d54c771299180c5973f97d7709d4447dbd2e588e03da,2f565ecdacb965c9af1e89c824ba1af6c5176ce702a83b8a5259bf1c51bf733e,f42387b15e1c9e6bb628f12c1c1c6246327020089421072330cb0ce74a03d5ea,22540,7.695652173913044,5.434782608695652,5.739130434782608,7.130434782608695,8.043478260869565,8.347826086956522,8.956521739130435,9.26086956521739,9.608695652173912
93523f92c62300dbc37b1acd1e48257fc604cdeb43f095a4156a4b71086fd095,912681f4c5cd73edbdbc3e9be8bc811b2f54fbd28242508709d65c580270c678,dcb5b463bd08a81ec878f3d916cadbad0d401152ed05ff74246902eb14618461,18976,28.25,22.25,23.25,27.5,29.0,30.0,31.75,35.25,36.25
baf710add7ae105a369dd4aac18105bd1909aa3a5ee44b628d217bb8bfec793c,9f0c09fc065ea484418928bd5c77fa66383fe672449fb6f9fa1bc88162294279,6cc5171af55c170c1fb732b85ca7120a6b5d9d4929bc28feefeb4821b230d529,18955,96.5,84.5,91.0,92.5,93.5,106.0,107.0,107.0,192.5
d0cab6ea2288c490d7bf08607e3788ffd565dd842b54c20e07185ab2027b1f37,ce37393cbcb17df1f63cad0fcaab6031cf31d62f3ecb465f251844e742982c7b,c99a45b81073f54424a9dfcb19dc41ed621e986fecbd6d176167e001ddba4029,17239,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0
f0b843dffb726230cdd2a1460e92ce25d7964cbad920609d670d71a6bfdaff6b,97cac0576c1545d895cd50cc96835fce3d43b42caa42c32a9b3814bd678ab96a,b20f1f81af25ddcc12132f8185c60a6b7171d60695d9eda0236808ca68a3f187,28714,48.0,33.75,42.0,44.75,46.25,52.0,60.75,63.0,81.75
