HashOwner,HashApp,HashFunction,Average,Count,Minimum,Maximum,percentile_Average_0,percentile_Average_1,percentile_Average_25,percentile_Average_50,percentile_Average_75,percentile_Average_99,percentile_Average_100
3de8cb3f4d4150cc7d2975059e12eb339784a66b971950ae1f1b686f7a586c27,37126f9ee41ae9dd2f042886e05c5df2451d278bfe2ddfe74adbc42edaacd475,beddbca9007d6e601bf779c1ca803c3937a7877518d15f68559bf3095d1bcbd3,192,33864,84.0,17235.0,94,129,155,172,196,577,3166
db2b4c38ccdaa5bfaaa3b96b609b1ce8884e56417b74ec16e8dc456b650704ae,f84b4bbaf5f6c1995378b8485e995ba0c8e13dee96fa238dd6192a6f9bbcbf26,41ac9f77c9425cdf335666e7a87975707aa6ed0b0e1d70d7d408975667ac6e8d,60,288,0.0,405.0,0,0,31,48,64,279,405
6d0a9b8a24031806c0beaa667be6d6f1f85faf80662cabdd9ab82a9ab14052fd,d260d4260c7510f05a5f9c069fb1307d36514e10e82fe68ecfa2b9936d8ca037,e816ddcda2bd7c64abbffd2ba6e9fd378af9cfb56c3ca5c47ff7f56c38cfc51e,157,144,1.0,1109.0,1,1,2,8,50,1084,1109
0810159124e8003c005b4276b51ae2436e51967c72481b4b126d0bf0a3e57c71,e4f48de863a4222dd0048ef72dea6a138436719905ec0153897f5fcc38cffa83,f710e434b4fda326c316acb6f1a88f30815920e20bd6909741227fcba635e8c2,159,288,0.0,937.0,0,0,1,1,7,937,937
aeb9614e611f1f8a6def1ead9eeea00337699734fb4bb2cec46f92f42648174d,9a0a2debafc6d7fe15a2fb75118b0163ce154aa658edb166d7933f17adc6e452,f61579a54cff36cc80797f16e8e46fe566ea31da07d314fb70ad65a30bc2804c,74,63336,10.0,20360.0,12,18,27,46,81,442,10396
bcbf4565df5737309ab41e2e315af0a2da0d531fff518a6a01b6c58ceab8a7ec,3bf731e14f55814fead8786cd0d3580b48ad10ab552f2594ffc5fda84a616cb6,9919137ac5a59516d3947606d7a0f4ae919ae686a4ec390ac7fb0b4af3eb37d9,803,1440,328.0,7108.0,328,375,468,562,783,3737,7108
bcbf4565df5737309ab41e2e315af0a2da0d531fff518a6a01b6c58ceab8a7ec,3bf731e14f55814fead8786cd0d3580b48ad10ab552f2594ffc5fda84a616cb6,6ea867d07c36122d26b162eaa2594a6695c45afdbbf21e47d271051f22601c71,813,1440,312.0,7108.0,312,359,468,571,798,3741,7108
bcbf4565df5737309ab41e2e315af0a2da0d531fff518a6a01b6c58ceab8a7ec,3bf731e14f55814fead8786cd0d3580b48ad10ab552f2594ffc5fda84a616cb6,860fb810fa5f9658d478773f58ff42c59a9a7c56de214f0940e53e90587bcedf,436,1440,124.0,6825.0,124,156,218,265,390,1921,6825
d2b6ccaa1c2a5afdbad07ac81b0da678a31d101ca87b5205c2ab922381fd3e57,572c9724e73001c317967ae1882abf0bbc85767725060f7233824b22ef1f2535,841a4ee0a6608f7d746383b1c7aee3a69e8d11cb046693a29758b89bd24ccad7,150490,470,150042.0,151457.0,150042,150064,150391,150458,150571,150998,151457
2c99a890681f7b1a121a9fc041a6727944380a9cd2cf9c6d57fae37d90480127,bb60d55ceb29e2b5ab8ce10a6648b75125c182a21f5ee169f3bfd16c043e16cc,ce997e80bab548d978597b90111dd7422e742f747853f510f41601c9201d2cec,576,288,0.0,12703.0,0,0,0,15,18,10450,12703
e4b8a79aa0d8dd3da450aa5f3856a7d27bf0d846c1350b28745aa937d645e901,7d7857c3052a5d6a21e942db1b7222ec35b27802920ecaf2aebd4596417af7b3,d6b7a849bf6694c29bb5da07f3d7ed0e6ec54d0dce6d9e18985ff9dd89047700,306,309657,60.0,300015.0,61,109,198,264,358,921,300015
05adaa46797bfe5f970486cea2a55eda78fd8c4fbf1021b9956cf2a34af24dd2,23f5e3fcc27b2c1149d4183de5a550341b9b6dc5fd7dcc555bf56529193aa08f,26461cc67bcc53f806336819a28e8550420c3da81ae56a96f72d5dbe2c3ef8de,1175,8195,122.0,100250.0,122,194,237,369,985,12423,100196
7504c18f057580a518f1b7e8054c0ca55589c28cb689f3ebaf44ab63b16c0dcd,017410590a853a634851760a600fb2e6702412493af7fe8ce31b98f66ac25cad,5d6bc93db6aecd3e3b2b36b731ca5672e64c90c8fd4ca26ad55fbff78cdda606,4248,16,31.0,33970.0,31,31,42,143,593,33970,33970
7504c18f057580a518f1b7e8054c0ca55589c28cb689f3ebaf44ab63b16c0dcd,017410590a853a634851760a600fb2e6702412493af7fe8ce31b98f66ac25cad,58dd77610cfe4472fee6fe9d38a24c0635d9c4c516f798b010f931ec92ff8a8a,1624,65,34.0,35472.0,34,34,44,51,70,33841,33841
a5c2c5d40c3ef74e2b70037646bc1ff3a7dff5cc5f884b5f759721b89c99b8c4,b59b920af5dcbc723bf120d0c378f8f26c33504db6c322c1fc2e197b541dc269,b085f883d498266639b5fcbce20b1bce2b712bc3fc447145a9872a75e6cbbf8a,130,288,1.0,1333.0,1,1,2,8,11,946,1333
59decc17f38583023c04eb1ec09cb00ab20435c445562da332d414661f6936f0,d7d911d5868e3f500ebdd82359100e095dd274968011012471a3a4470fbc77a9,431e46217d86a0bd522635651bff74a889fb806fae83c03dce6a3ec764de7ce7,810,26,14.0,3687.0,14,14,199,791,1151,2280,2280
0cc0375392d95a9b385b76be8b4abe12f3727dee5580d80336227665d387f5d5,858d24d2f28141679a47d68d9f0d7f25f345bf949ec489fea4dc3db8e214dac0,a776a8d97ed35a3bc6d13b14b3ef61fb9bfd58ad7c07520956c04f5dd46cee76,17,288,3.0,644.0,3,3,11,14,17,69,644
ce37393cbcb17df1f63cad0fcaab6031cf31d62f3ecb465f251844e742982c7b,c99a45b81073f54424a9dfcb19dc41ed621e986fecbd6d176167e001ddba4029,d0cab6ea2288c490d7bf08607e3788ffd565dd842b54c20e07185ab2027b1f37,145,288,0.0,1355.0,0,0,2,2,9,1017,1355
99d37e3e15bc218f706ca2639c02850f04f00e2838cf6055f3f6eb504d5fc556,e6a16688c23c3f10c5aa12efa99d58f9851cf6d5dbd8c5bdb2864c2351db92a7,956cc671c145e83052bc7610f32fa703a4c43ca07488f465ffb93b3d4ccebaf4,28,19174,0.0,6249.0,0,0,0,1,2,674,5802
6b07181dcb468e392c3e0b3bc6ceb98ce05e7b6c864767a3cde5fc0d5dd8d42a,220878f703c509919d74c27817cd2ee736970e4bbe399f6b934a075cbbce6e11,d9decba06077a595c32ec1f5c438dd2e0709dafad1c80b55931dd55369a6ed17,305,96,189.0,687.0,189,189,250,281,328,687,687
4124f3eb831bb183926ef0d6e3d3102b65e4faf52a2df8454f5423f2a1c258d8,73ea11ee989a5eebd41fbfa28533dfdd46c7ce36f8a775b00654695dc9334f97,fa728af7f63a3f29aeec64e6828269140183292ebd1b303d686011d1d203c49a,3804,14361,428.0,344189.0,837,1019,1572,2069,3011,39617,324085
1c1d0ae72cbc78b010be6473ae592cf27ce9dcc9c1c64fdd0d84bd8467baa7b2,51d9f8a0a88dedf2cb81fa67e71c0f67cf3763d7afcea9547be604cd9f5a053d,433ad242c4a83ada57d0133499eaac6205218411a1cae7ec014590e74363cd7a,146,1440,6.0,2701.0,6,6,8,9,12,1785,2701
3a137ebfe9b1196e7b8588dc6a141b59f6126dcd5ea735ec812686c6e3fdebe4,80030fe9212a6c193ccf89c7012c99cef2e4b17a6a8e01e845146070d50dc8a2,7448586146628ea87be98e7828de1a35a33e70fdc61447a4ef25653ef9e5bd86,9248,1421,2648.0,194392.0,4468,4547,4910,5419,6236,101724,194392
ab7afd7b4089648053a27af9ccc9f1e9a2a7c44a74afb6f1fe7424173a39b877,932690f14feac9e8b43fc8b312b5d3372648e6fad3bb1de028eaec89cb7306ff,a0275e236c9e8b77d9214a5385f3fba0fd4e10e644c0b15d0cff9951af39c0b0,504,288,107.0,9185.0,107,112,144,173,712,3557,9185
47b22b152a7e7e91c9331aa1d7f1b3b61a3ff301952d5dc382fc16d09ad468d6,2b12dd1b267b3541fd43095c437773d2aa9336b0aaeecb80419b16ffdf4ff9cb,65d9293b311a716bf00fb61f0e79275548b88ab0262cb718448f6674d5fd6753,253,1380,109.0,1155.0,109,124,152,188,348,641,1155
a503a70be4b0a3c60eefb64e763be527e5bc812db830b1c165aa73fb29be551e,064a08f4586a62b539042e08348c6ab5d316b51fa5cdc63710490b1e3772c99a,0b457d358285ce6a2337cf4c69d227e8c1e0d6925782c0dc1d876fdef7bf1e06,722,242132,0.0,600954.0,0,14,32,52,65,1683,600954
188aa0effba52f3801b7ae0331267195e144dc4304c0ab33693bf4690b8bb790,786aab6a114579a1d20a7d3c43f67959f17fe480461c36818a8e52c4dccafd77,2b373145c4fa2c3447bb2a19be20d14120b76238b61c9eb9ac92f86821da3e6a,79,20923734,36.0,21476.0,66,70,74,77,82,119,17383
1942c33eaf2f0eca026374e907d0b70d3a8d54b22411c9c0ff0fb38488b311c3,43a16b68044da37a584f6f6684c480a51dcf5b1f76d77ea17963fb3f6d8db890,5673b8e0409590e93a3e24c9c91dec70c55fa1935c1e3b0e6f05392f5052b75e,437,360,2.0,39848.0,2,2,8,26,637,3523,39848
6aa6750f5ede8345b972c382f9153cc04bc4b0a5397d3892e083370605408579,17cb80ad86632e01b46544439e1c67b90684bdcc27fa0a40d81953bae9d6cfce,46ad1d26d060aebf7e7df92c707cccceb5b2d47392d038e7c4b6b5cccf63b719,21508,1440,21023.0,24800.0,21023,21032,21051,21071,21926,23647,24800
e0755afc8cdca80d1b3f0bcd21203a6c29a136ddb71968b7937388446f0a9b0e,8ba1dcd5c6ab1c3458ce4b22842b2571ee5cb71bc16328920cc13c4082996e86,60426844341b349dd76e55fc6403f43e9836e90972e2ae3128b02f653c87a201,205,480,109.0,8416.0,109,109,149,171,191,650,8416
169ea6ecbe36264547d38c14240e6ab72cbfaa6ac4dfaf2205b61bef22996d91,e0903e2b0872f3b6fc6b0a917ce89fcd0daf7bd36b76c3b787c7a8e24ecca0b1,406d8d2111f03e4778e47e668f9ceadea43a412b52d169bdd3123b6786623809,132,664,0.0,671.0,0,46,93,124,156,374,671
169ea6ecbe36264547d38c14240e6ab72cbfaa6ac4dfaf2205b61bef22996d91,e0903e2b0872f3b6fc6b0a917ce89fcd0daf7bd36b76c3b787c7a8e24ecca0b1,79f91e79d835d08c209b76a30ad10e22a8cb1bb50475a3c2b204339f80f87b42,131,665,0.0,629.0,0,46,92,124,156,420,629
d3e5db78b140d32ec5c5f9b9016cceeb8b542e57603cecfba1f17a8f43f75148,c76e41c33007624f0cacd772f3dbdb36ff07786f2546e7cad1cdfd5f2c8e9fba,9554c1f9f3b8201f6708859a7a0d07baa006ef64d8170122c25b19d8a61d1c1b,45,144,31.0,237.0,31,32,37,40,45,155,237
c40cf61ce1a5e4ec701561bf40d01cf196f799081033aaa11d5db78182d523b2,c5d9777ca2b802b1309cd973030fea192b09513a984eb080edb9142df72e4907,eeae0f2d85a1024ac6e5dd82cddc5aea4ec62e2fc99d746bad97226e0ce30e37,591,13085,203.0,100285.0,204,209,279,304,337,5376,83386
e2c2a2f69670c58cda8ae4ba999db6ba7fe5fdf0e59f284bd4f6566bb97b554e,95bfa6131673631239175254aaf8fd5e8a2e897a3398d66ad07016a2955a6f28,caa296434655b99a1eb3bdc8aaeeaba90529d7dfc227ef7c6c3d75222a2c6836,60408,1418,60149.0,70703.0,60149,60165,60254,60313,60430,62041,70703
e2c2a2f69670c58cda8ae4ba999db6ba7fe5fdf0e59f284bd4f6566bb97b554e,95bfa6131673631239175254aaf8fd5e8a2e897a3398d66ad07016a2955a6f28,3183bb57119391426a55c3a45d05e14f76f2939665bb1ccb3452e6c2ad9ee148,394,4305,0.0,21561.0,0,0,0,0,615,2069,11159
e2c2a2f69670c58cda8ae4ba999db6ba7fe5fdf0e59f284bd4f6566bb97b554e,95bfa6131673631239175254aaf8fd5e8a2e897a3398d66ad07016a2955a6f28,cc8548771d54daf7390faa3305c930e8b035500b8497d265519b785fcafe80f7,60314,1419,60130.0,70060.0,60130,60147,60210,60248,60299,61171,70060
05adaa46797bfe5f970486cea2a55eda78fd8c4fbf1021b9956cf2a34af24dd2,abd34a56f9444d1b5e540d8721e3473777bb0e36ff95d2ee1e1f1da3b01e7a46,93fcc07bc6da5ef4098cc831d32318c240ca8b41cabe2e230f458d072940f1ce,42,2707,34.0,209.0,34,34,36,38,40,93,209
05adaa46797bfe5f970486cea2a55eda78fd8c4fbf1021b9956cf2a34af24dd2,abd34a56f9444d1b5e540d8721e3473777bb0e36ff95d2ee1e1f1da3b01e7a46,6daf8d019a80b4ac03276ba3da8b3679b1e053134f81f4952b2d0fe961055393,156,12026,132.0,1247.0,132,134,141,145,152,317,790
05adaa46797bfe5f970486cea2a55eda78fd8c4fbf1021b9956cf2a34af24dd2,abd34a56f9444d1b5e540d8721e3473777bb0e36ff95d2ee1e1f1da3b01e7a46,9856eb1925909acde7f6ee4dd85162b3bda3d0e17ec87781b12ef7cc475b6b31,37,72916,34.0,2581.0,34,35,36,38,39,46,507
f1d0690e56defbe667cb0b2f548289415d830e0316956a7e8b150e1b75e13256,6d1c13f75991e9ccb6bc5d5a4247776f2f8af54ee25011b8e0d62660117cba31,50343ff9a547748760e8981e64bea84cc657dd66c013ea4a869f84d1e8493dd3,1169,7237,273.0,63610.0,273,328,610,796,890,17670,63610
6b79ed0d0e203b954c10b660d57a72399b74cb208dbbd43e0553f90de2aecdb6,68427c99af9c81aa5519d1eefae4799d18a788363f1eca417a573dcb321f5450,51c32e8190ec258fe6bcae9fe1ee9e660bfcccabd0d80b3d9f7eba93a1d8dd98,3005,288,2510.0,7251.0,2510,2516,2627,2768,2941,6563,7251
6b79ed0d0e203b954c10b660d57a72399b74cb208dbbd43e0553f90de2aecdb6,68427c99af9c81aa5519d1eefae4799d18a788363f1eca417a573dcb321f5450,e6a87016bda89cb0e3b4a64d47e882cefa7e6161b550b1621f1fba527d74a18c,30925,144,24568.0,58194.0,24568,24735,27205,29812,32799,46448,58194
c15e32c77d1f1bf5ef5d3538d1a3c5d800cd2826a1444dd0359ca0a01235e653,df8dda4586cd5576bd930647e087b0e3b060ab37e8c0fdd550af058412f21ff8,5905155cd39695a818d6805412836d73dd7a717aec4db9a9c8554f866b8ba85c,34,10310,0.0,7422.0,0,6,15,20,26,142,7422
f4d40f8b2840cab29e37e27533832a01698ca3002f23263522327a811a146787,edd280723bc52efc7fe976cffe296ce20b23ccd4b03f048dc1ba624222fe7085,b144ae4f01d55c663b94e379d8d5da768ae9c13cf3b4f18a1097a84a056f5d8e,1187,247,36.0,8694.0,45,47,110,303,862,7470,8694
88c13bca409198e1183406a0d979462f98489bc2d208cca1b92de278a28e596f,99ffd5dfd94fac6da93917610c862c59b30fd1f964e316219e8f18a87672b60b,2273b9e115caa98d56d4777016d5c5cb02ce26826ecfab275aa5fb8ca45f694e,270,1440,93.0,13998.0,93,109,117,126,163,4441,13998
44ba1d3379b8fc96c447c24a467174b40c785d37c2adf9b2d487066ebae6b4f1,381649b681b3f62a1c6102d719849e7ed3c4f7e68ed16b2fd44495195dc301ca,7bd0d033580fbf83fc8690af3e40bc57da49a1fc51e403d506f080e64bd5fc1f,18,1440,0.0,31.0,0,0,19,19,19,19,31
2c2ca2f179b038170e3e65ac8efc900759aa2371af454aeac4372df468b93d24,c0525f897d8045a10b297f7da80d6566a17b0e1ee2ed859c44a2455a9e298bda,546fb6fc885c6e56662811c7c263ebd1267794dd551905ec4cc51be948f67573,87,962,1.0,2710.0,1,1,7,10,66,813,1662
fa24c11defb5284a9f34f7df4bb468eca54153c4b3b8f999aec8c78a870a3535,f582f0625326632a8b59afc50581d5d776089607c1c09aec67b88b788dab2e5f,126ec37c55221e995757b8d23ee1e5d8e1ccc104be4f369d84da7312ee9f7879,3821,2,3179.0,4464.0,3179,3179,3179,3179,4464,4464,4464
7389700b3a1914e8c66be2af7d170fd5b3d49a0566e7b35023eef1cc1492df3c,afb521fb616a42d8adffeb8e11cdf42aa873c3c348dce4bfe5baffc3f0081117,ea43fe047d6ccd2ebfa33599bf024c9fb29e4d0c18e905db8e7d361a98d2bab6,151,99331,39.0,37738.0,47,54,67,136,192,410,20883
db22e1c99cfe135f26f5c83c6a538232e41f139d6742fc8249bcecb29763c7fb,34667c2294a48c5bea922e915da358b1837202ad4e7663f3b5cf7bdf37ac18f0,6a7715e5d15146811c3d046270dfde157ab3c4c895c2312f2cd43e3cef23ecb5,25,1616,9.0,1449.0,9,14,15,17,31,78,1449
db22e1c99cfe135f26f5c83c6a538232e41f139d6742fc8249bcecb29763c7fb,34667c2294a48c5bea922e915da358b1837202ad4e7663f3b5cf7bdf37ac18f0,79330034187165b2c036ee0c5ecc453dc1d95ec8881bf49daef8796095d52ed6,86,152,31.0,220.0,31,31,62,78,107,218,220
a56c666f83f581010dba2d62fb7df49c1b2c8616544105aade54e35406439709,495cf64a117ff1197892c7e66202eed1bd7a191ed9f90d8f4ed8ae0abca6797c,7b2495cdbe76aff93a97a03dba808e8deb6fc445278228776d6fa84c01721995,4819,1627,2917.0,46372.0,2917,3139,3460,3618,3840,26118,46372
a56c666f83f581010dba2d62fb7df49c1b2c8616544105aade54e35406439709,495cf64a117ff1197892c7e66202eed1bd7a191ed9f90d8f4ed8ae0abca6797c,361e16b86b59e348e362bb2fd31a97934ded1f41b345c17a143918ddfce055c8,20186,1630,14581.0,101533.0,14581,15244,16534,17172,18306,60317,101533
a56c666f83f581010dba2d62fb7df49c1b2c8616544105aade54e35406439709,495cf64a117ff1197892c7e66202eed1bd7a191ed9f90d8f4ed8ae0abca6797c,30289c831b862c948544b28303cddf1ac8e1eb9f269e8981fecf791094a8166b,2989,1629,1489.0,57932.0,1489,1548,1746,1821,1935,23510,57932
5118c8d5899b8d93ff8a913e0060bae7ed2862bdfc62db6992dca15bb36be4d0,292f85dfb2bc41fdbb0740db045665a104396a483cf8af652b4b497c208d5397,1bd58f9e5f08d0db91351f774f377034cc6875030fd65b585c98e43af3ce028c,83,3098,27.0,323.0,27,31,62,93,94,171,296
eff069584fafbdbf50a43bc29da318b87ddc5ed10cbb752ec49e1896c47817c0,1bb65e5706d357f26600c8bebf077843f8b03234d73864d3269fd74c202eb27f,7bfd3b9bf9a96989077f668d1a5b33705d618d069c7d160537aa977c2fd39e6c,9582,288,367.0,84315.0,367,449,4228,4915,5621,82412,84315
e01302c7d542427ce06b3634ad526caec84efeb6229da187bdacb76fe8c0cca9,33fe3deb029c50d55a33489059339356df43b5078d2ea955572022b644c9caaa,2c5d363481a100391a50d5397fece786de8d4b86fc02c8880a78bcfa7b297139,0,666023,0.0,205.0,0,0,0,0,0,1,20
88c13bca409198e1183406a0d979462f98489bc2d208cca1b92de278a28e596f,20f106eca9a28dd18dee3fe301d30bb749dbad9520b99f255b7e74af4bc0572a,66d5754135361d034f31cc327e4749e2d0759986aea988ef1c86b743ea6270b0,416,288,5.0,2945.0,5,6,11,12,721,2831,2945
88c13bca409198e1183406a0d979462f98489bc2d208cca1b92de278a28e596f,20f106eca9a28dd18dee3fe301d30bb749dbad9520b99f255b7e74af4bc0572a,095074454a7d21b42ba14750349efb1f18e77e9f5742072dd6d7d823ff446bf6,111,288,3.0,1255.0,3,3,3,3,4,992,1255
e333879ea4145125a9e4fd3e202af49410d8fe81983d637eefbc8d0b8d722171,858120e91da58c267679183c8c2b0b65b54839a36318304f594109485da05d73,3087576c57aaf083cab78f15461f8efce6607c2facd3e54f425072a3b2506708,138,288,1.0,1457.0,1,1,1,2,8,974,1457
bd80116a680283c92364a00dbcce89b92b8cb8543a39e2f958b339cb2f850f6b,f7339562a59677cd37ca76eac05727dda2c1f98544090734f15fcfe739ef7373,a0901ff352a970f6a1d00c18c34ca684ece686b41f610363ce0df06c6cf32779,22,10831,0.0,3115.0,0,0,14,15,19,158,2516
bd80116a680283c92364a00dbcce89b92b8cb8543a39e2f958b339cb2f850f6b,f7339562a59677cd37ca76eac05727dda2c1f98544090734f15fcfe739ef7373,f76a4b45211cb764c292d6c469b5e9e16c2a8400ef773d2eaff0acf533f551bd,250,11917,14.0,3221.0,120,205,226,236,251,546,3174
64c3698bab721c818864f417c56ade535c191b453d057331f269fa352afd6534,c3ce937cb80684fe9f299a8823f54d1bfb962199b6f874019c41ade21af60e09,23af88d9bb3ba4425cbbdf218538b4a63ffbcfa7485d735a3a99241bbea1e8b6,563,288,18.0,11373.0,18,27,109,112,922,3925,11373
